datetime,P
3/6/2018 6:18,-1.1372625
3/6/2018 6:21,-1.0980569
3/6/2018 6:24,-1.1044259
3/6/2018 6:27,-1.0960428
3/6/2018 6:30,-1.0917108
3/6/2018 6:33,-1.0671486
3/6/2018 6:36,-1.0406774
3/6/2018 6:39,-1.0309962
3/6/2018 6:42,-1.0047668
3/6/2018 6:45,-0.9655213
3/6/2018 6:48,-0.9122551
3/6/2018 6:51,-0.8956123
3/6/2018 6:54,-0.8769354
3/6/2018 6:57,-0.86688286
3/6/2018 7:00,-0.87878805
3/6/2018 7:03,-0.8669455
3/6/2018 7:06,-0.86092275
3/6/2018 7:09,-0.85753214
3/6/2018 7:12,-0.84562534
3/6/2018 7:15,-0.81697696
3/6/2018 7:18,-0.8045791
3/6/2018 7:21,-0.7502615
3/6/2018 7:24,-0.7244385
3/6/2018 7:27,-0.65494627
3/6/2018 7:30,-0.65911394
3/6/2018 7:33,-0.58598965
3/6/2018 7:36,-0.5453785
3/6/2018 7:39,-0.49962395
3/6/2018 7:42,-0.44676715
3/6/2018 7:45,-0.19509839
3/6/2018 7:48,-0.07326742
3/6/2018 7:51,-0.01671519
3/6/2018 7:54,0.13195737
3/6/2018 7:57,0.20356981
3/6/2018 8:00,0.24817117
3/6/2018 8:03,0.17483412
3/6/2018 8:06,0.3480578
3/6/2018 8:09,0.3662632
3/6/2018 8:12,0.4241933
3/6/2018 8:15,0.44466323
3/6/2018 8:18,0.42819452
3/6/2018 8:21,0.58716154
3/6/2018 8:24,0.61508495
3/6/2018 8:27,0.5251822
3/6/2018 8:30,0.64484984
3/6/2018 8:33,0.6921419
3/6/2018 8:36,0.84671295
3/6/2018 8:39,0.7794818
3/6/2018 8:42,0.78006357
3/6/2018 8:45,0.83634883
3/6/2018 8:48,0.8213656
3/6/2018 8:51,0.14379911
3/6/2018 8:54,-0.07645031
3/6/2018 8:57,0.6339496
3/6/2018 9:00,0.43978402
3/6/2018 9:03,0.42819157
3/6/2018 9:06,0.52292174
3/6/2018 9:09,0.4186668
3/6/2018 9:12,0.6888197
3/6/2018 9:15,0.5718718
3/6/2018 9:18,1.2410121
3/6/2018 9:21,1.4240841
3/6/2018 9:24,1.4285455
3/6/2018 9:27,1.3980608
3/6/2018 9:30,1.0160376
3/6/2018 9:33,1.289972
3/6/2018 9:36,1.0036892
3/6/2018 9:39,1.4071256
3/6/2018 9:42,1.312641
3/6/2018 9:45,1.4472915
3/6/2018 9:48,1.4394121
3/6/2018 9:51,1.4467332
3/6/2018 9:54,1.4579911
3/6/2018 9:57,1.4678518
3/6/2018 10:00,1.4791865
3/6/2018 10:03,1.5046196
3/6/2018 10:06,1.4782184
3/6/2018 10:09,1.5048361
3/6/2018 10:12,1.5181497
3/6/2018 10:15,1.5281442
3/6/2018 10:18,1.5300214
3/6/2018 10:21,1.5366712
3/6/2018 10:24,1.5500318
3/6/2018 10:27,1.5514196
3/6/2018 10:30,1.5511359
3/6/2018 10:33,1.5635345
3/6/2018 10:36,1.5641311
3/6/2018 10:39,1.5584185
3/6/2018 10:42,1.556529
3/6/2018 10:45,1.5586116
3/6/2018 10:48,1.5836291
3/6/2018 10:51,1.3342229
3/6/2018 10:54,0.63012123
3/6/2018 10:57,1.1778457
3/6/2018 11:00,1.3750373
3/6/2018 11:03,1.5048436
3/6/2018 11:06,1.4253035
3/6/2018 11:09,1.5180825
3/6/2018 11:12,1.6519136
3/6/2018 11:15,1.58787
3/6/2018 11:18,1.653161
3/6/2018 11:21,1.6095518
3/6/2018 11:24,1.592865
3/6/2018 11:27,1.6378515
3/6/2018 11:30,1.6446687
3/6/2018 11:33,1.6023543
3/6/2018 11:36,1.6344969
3/6/2018 11:39,1.6241755
3/6/2018 11:42,1.6089922
3/6/2018 11:45,1.6082218
3/6/2018 11:48,1.602917
3/6/2018 11:51,1.60266
3/6/2018 11:54,1.6197878
3/6/2018 11:57,1.6331747
3/6/2018 12:00,1.670135
3/6/2018 12:03,1.664713
3/6/2018 12:06,1.6364686
3/6/2018 12:09,1.6545665
3/6/2018 12:12,1.6264913
3/6/2018 12:15,1.6674931
3/6/2018 12:18,1.6613004
3/6/2018 12:21,1.6678635
3/6/2018 12:24,1.6960274
3/6/2018 12:27,1.7060457
3/6/2018 12:30,1.3365719
3/6/2018 12:33,0.09210727
3/6/2018 12:36,0.9077257
3/6/2018 12:39,1.3296382
3/6/2018 12:42,1.8178821
3/6/2018 12:45,1.8003926
3/6/2018 12:48,1.7668757
3/6/2018 12:51,1.3136735
3/6/2018 12:54,0.9287434
3/6/2018 12:57,0.92099005
3/6/2018 13:00,1.4146507
3/6/2018 13:03,1.756491
3/6/2018 13:06,1.7524911
3/6/2018 13:09,1.7428265
3/6/2018 13:12,1.7363813
3/6/2018 13:15,1.757812
3/6/2018 13:18,1.7790437
3/6/2018 13:21,1.8369358
3/6/2018 13:24,1.8741941
3/6/2018 13:27,1.6643054
3/6/2018 13:30,0.5507341
3/6/2018 13:33,1.3107238
3/6/2018 13:36,1.673538
3/6/2018 13:39,1.5953352
3/6/2018 13:42,0.7043714
3/6/2018 13:45,1.3862197
3/6/2018 13:48,1.7913358
3/6/2018 13:51,1.0132425
3/6/2018 13:54,1.3740612
3/6/2018 13:57,1.7714789
3/6/2018 14:00,1.8040059
3/6/2018 14:03,1.8410174
3/6/2018 14:06,1.7897385
3/6/2018 14:09,1.8472886
3/6/2018 14:12,1.866243
3/6/2018 14:15,1.8893288
3/6/2018 14:18,1.2874043
3/6/2018 14:21,0.08547757
3/6/2018 14:24,1.290605
3/6/2018 14:27,1.9200761
3/6/2018 14:30,1.9106201
3/6/2018 14:33,1.8941442
3/6/2018 14:36,1.8796065
3/6/2018 14:39,1.8408169
3/6/2018 14:42,1.860887
3/6/2018 14:45,1.8206806
3/6/2018 14:48,1.6853178
3/6/2018 14:51,1.8209114
3/6/2018 14:54,1.8151183
3/6/2018 14:57,1.6596849
3/6/2018 15:00,1.5254471
3/6/2018 15:03,1.5016695
3/6/2018 15:06,1.4204313
3/6/2018 15:09,1.3966337
3/6/2018 15:12,1.3062594
3/6/2018 15:15,0.549449
3/6/2018 15:18,-0.5471694
3/6/2018 15:21,-0.5279092
3/6/2018 15:24,0.06592939
3/6/2018 15:27,0.31702736
3/6/2018 15:30,-0.08351239
3/6/2018 15:33,-0.42548367
3/6/2018 15:36,-0.49009314
3/6/2018 15:39,-0.5030875
3/6/2018 15:42,-0.3979053
3/6/2018 15:45,0.21452223
3/6/2018 15:48,-0.008456131
3/6/2018 15:51,-0.57416797
3/6/2018 15:54,-0.64432067
3/6/2018 15:57,-0.6780887
3/6/2018 16:00,-0.48131764
3/6/2018 16:03,-0.43898633
3/6/2018 16:06,-0.48512292
3/6/2018 16:09,-0.5105176
3/6/2018 16:12,0.026918868
3/6/2018 16:15,-0.033558212
3/6/2018 16:18,-0.46377036
3/6/2018 16:21,-0.5317771
3/6/2018 16:24,-0.5805845
3/6/2018 16:27,-0.5827443
3/6/2018 16:30,-0.5765403
3/6/2018 16:33,-0.5724181
3/6/2018 16:36,-0.5732515
3/6/2018 16:39,-0.5816793
3/6/2018 16:42,-0.6065703
3/6/2018 16:45,-0.61864364
3/6/2018 16:48,-0.64252996
3/6/2018 16:51,-0.67097825
3/6/2018 16:54,-0.7097678
3/6/2018 16:57,-0.7607612
3/6/2018 17:00,-0.79113805
3/6/2018 17:03,-0.82712775
3/6/2018 17:06,-0.86758524
3/6/2018 17:09,-0.9020256
3/6/2018 17:12,-0.9264135
3/6/2018 17:15,-0.9366124
3/6/2018 17:18,-0.96477437
3/6/2018 17:21,-0.9900662
3/6/2018 17:24,-0.99013615
3/6/2018 17:27,-1.0104232
3/6/2018 17:30,-1.0156746
3/6/2018 17:33,-1.0354307
3/6/2018 17:36,-1.0470307
3/6/2018 17:39,-1.0513074
3/6/2018 17:42,-1.0548037
3/6/2018 17:45,-1.055474
3/6/2018 17:48,-1.0626059
3/6/2018 17:51,-1.0743278
3/6/2018 17:54,-1.0700665
3/6/2018 17:57,-1.0743632
3/6/2018 18:00,-1.0757393
4/6/2018 6:00,-1.1940552
4/6/2018 6:03,-1.1805578
4/6/2018 6:06,-1.1697185
4/6/2018 6:09,-1.1572713
4/6/2018 6:12,-1.1481032
4/6/2018 6:15,-1.1361766
4/6/2018 6:18,-1.1315511
4/6/2018 6:21,-1.1195248
4/6/2018 6:24,-1.1158227
4/6/2018 6:27,-1.098453
4/6/2018 6:30,-1.08978
4/6/2018 6:33,-1.0598583
4/6/2018 6:36,-1.0487082
4/6/2018 6:39,-1.0322487
4/6/2018 6:42,-0.9955574
4/6/2018 6:45,-0.98415256
4/6/2018 6:48,-0.9643076
4/6/2018 6:51,-0.95399624
4/6/2018 6:54,-0.9105252
4/6/2018 6:57,-0.8626748
4/6/2018 7:00,-0.79919773
4/6/2018 7:03,-0.739296
4/6/2018 7:06,-0.7506946
4/6/2018 7:09,-0.73623174
4/6/2018 7:12,-0.6510721
4/6/2018 7:15,-0.27943942
4/6/2018 7:18,-0.10154673
4/6/2018 7:21,0.0134690795
4/6/2018 7:24,-0.034608923
4/6/2018 7:27,0.026351491
4/6/2018 7:30,-0.21772118
4/6/2018 7:33,0.13805662
4/6/2018 7:36,0.3217732
4/6/2018 7:39,0.33471754
4/6/2018 7:42,0.061387576
4/6/2018 7:45,-0.32994664
4/6/2018 7:48,-0.1488849
4/6/2018 7:51,-0.55673116
4/6/2018 7:54,-0.6345436
4/6/2018 7:57,-0.65329546
4/6/2018 8:00,-0.6120646
4/6/2018 8:03,-0.43103328
4/6/2018 8:06,0.4410653
4/6/2018 8:09,0.62245077
4/6/2018 8:12,0.57299006
4/6/2018 8:15,0.5612981
4/6/2018 8:18,0.58967716
4/6/2018 8:21,0.5741127
4/6/2018 8:24,0.5923893
4/6/2018 8:27,0.7219567
4/6/2018 8:30,0.8176958
4/6/2018 8:33,0.94429415
4/6/2018 8:36,-0.06822883
4/6/2018 8:39,-0.023738107
4/6/2018 8:42,-0.37787768
4/6/2018 8:45,-0.41915193
4/6/2018 8:48,-0.3147871
4/6/2018 8:51,-0.22351207
4/6/2018 8:54,-0.18990941
4/6/2018 8:57,-0.1449757
4/6/2018 9:00,0.16749375
4/6/2018 9:03,0.875798
4/6/2018 9:06,1.2934432
4/6/2018 9:09,0.727153
4/6/2018 9:12,1.515883
4/6/2018 9:15,1.5034899
4/6/2018 9:18,1.2379463
4/6/2018 9:21,1.1838952
4/6/2018 9:24,1.5200982
4/6/2018 9:27,1.451064
4/6/2018 9:30,1.6142807
4/6/2018 9:33,1.4213514
4/6/2018 9:36,1.4684649
4/6/2018 9:39,1.1086087
4/6/2018 9:42,1.4279277
4/6/2018 9:45,1.5341374
4/6/2018 9:48,1.6817435
4/6/2018 9:51,1.5968105
4/6/2018 9:54,1.5045152
4/6/2018 9:57,1.6691698
4/6/2018 10:00,1.5089201
4/6/2018 10:03,1.5510231
4/6/2018 10:06,1.6007566
4/6/2018 10:09,1.639699
4/6/2018 10:12,1.6960008
4/6/2018 10:15,1.5782435
4/6/2018 10:18,1.6617433
4/6/2018 10:21,1.6696893
4/6/2018 10:24,1.6642166
4/6/2018 10:27,1.6790522
4/6/2018 10:30,1.6278996
4/6/2018 10:33,1.6047354
4/6/2018 10:36,1.5741458
4/6/2018 10:39,1.4444199
4/6/2018 10:42,1.5680342
4/6/2018 10:45,1.0916877
4/6/2018 10:48,1.4239589
4/6/2018 10:51,1.6403955
4/6/2018 10:54,1.7133104
4/6/2018 10:57,1.7746489
4/6/2018 11:00,1.8493993
4/6/2018 11:03,1.6129467
4/6/2018 11:06,0.8054801
4/6/2018 11:09,0.7756248
4/6/2018 11:12,-0.2433724
4/6/2018 11:15,-0.2806174
4/6/2018 11:18,-0.26945314
4/6/2018 11:21,-0.16516839
4/6/2018 11:24,0.6834075
4/6/2018 11:27,1.5109105
4/6/2018 11:30,0.73827964
4/6/2018 11:33,-0.10376068
4/6/2018 11:36,1.3777251
4/6/2018 11:39,1.7842963
4/6/2018 11:42,1.7156587
4/6/2018 11:45,1.7835859
4/6/2018 11:48,1.2628844
4/6/2018 11:51,0.035144992
4/6/2018 11:54,0.014497021
4/6/2018 11:57,0.03724567
4/6/2018 12:00,0.012987325
4/6/2018 12:03,0.3677675
4/6/2018 12:06,1.3700378
4/6/2018 12:09,1.7911136
4/6/2018 12:12,1.2833154
4/6/2018 12:15,1.7145567
4/6/2018 12:18,1.5061479
4/6/2018 12:21,0.096414514
4/6/2018 12:24,0.6315886
4/6/2018 12:27,1.626929
4/6/2018 12:30,1.617842
4/6/2018 12:33,1.7222948
4/6/2018 12:36,1.7503246
4/6/2018 12:39,1.7755635
4/6/2018 12:42,1.2952976
4/6/2018 12:45,-0.12140616
4/6/2018 12:48,0.6625413
4/6/2018 12:51,-0.24150614
4/6/2018 12:54,-0.29661205
4/6/2018 12:57,-0.12058248
4/6/2018 13:00,1.0731064
4/6/2018 13:03,1.5810134
4/6/2018 13:06,1.8565805
4/6/2018 13:09,1.5516666
4/6/2018 13:12,0.18903305
4/6/2018 13:15,1.2452607
4/6/2018 13:18,1.8628112
4/6/2018 13:21,1.835158
4/6/2018 13:24,1.5988686
4/6/2018 13:27,0.5882946
4/6/2018 13:30,1.0248954
4/6/2018 13:33,0.4170292
4/6/2018 13:36,-0.17588408
4/6/2018 13:39,-0.2232457
4/6/2018 13:42,-0.11487045
4/6/2018 13:45,0.34438792
4/6/2018 13:48,-0.1869141
4/6/2018 13:51,-0.31735808
4/6/2018 13:54,1.0996721
4/6/2018 13:57,1.7805943
4/6/2018 14:00,1.7543172
4/6/2018 14:03,1.7304101
4/6/2018 14:06,1.8033361
4/6/2018 14:09,1.2382293
4/6/2018 14:12,0.06301568
4/6/2018 14:15,0.693045
4/6/2018 14:18,0.69683903
4/6/2018 14:21,0.43808535
4/6/2018 14:24,-0.2628086
4/6/2018 14:27,-0.28388014
4/6/2018 14:30,-0.35250142
4/6/2018 14:33,-0.40470207
4/6/2018 14:36,-0.40354842
4/6/2018 14:39,-0.28743097
4/6/2018 14:42,-0.2234595
4/6/2018 14:45,-0.19490732
4/6/2018 14:48,1.0754033
4/6/2018 14:51,-0.30705845
4/6/2018 14:54,-0.39917997
4/6/2018 14:57,-0.48157826
4/6/2018 15:00,-0.53267425
4/6/2018 15:03,-0.5715414
4/6/2018 15:06,-0.64539045
4/6/2018 15:09,-0.74961627
4/6/2018 15:12,-0.7673833
4/6/2018 15:15,-0.79017246
4/6/2018 15:18,-0.80080485
4/6/2018 15:21,-0.88819593
4/6/2018 15:24,-0.8993184
4/6/2018 15:27,-0.86617637
4/6/2018 15:30,-0.80744845
4/6/2018 15:33,-0.77065164
4/6/2018 15:36,-0.70477957
4/6/2018 15:39,-0.66306525
4/6/2018 15:42,-0.64216727
4/6/2018 15:45,-0.60476786
4/6/2018 15:48,-0.5944192
4/6/2018 15:51,-0.54224354
4/6/2018 15:54,0.10406903
4/6/2018 15:57,0.8502132
4/6/2018 16:00,0.37860033
4/6/2018 16:03,0.7172056
4/6/2018 16:06,0.865454
4/6/2018 16:09,0.24654798
4/6/2018 16:12,0.7557616
4/6/2018 16:15,0.6502301
4/6/2018 16:18,0.6404994
4/6/2018 16:21,0.63904375
4/6/2018 16:24,0.38011608
4/6/2018 16:27,-0.45002112
4/6/2018 16:30,-0.47730204
4/6/2018 16:33,-0.4935927
4/6/2018 16:36,-0.535159
4/6/2018 16:39,-0.58951247
4/6/2018 16:42,-0.6176483
4/6/2018 16:45,-0.6300439
4/6/2018 16:48,-0.64016753
4/6/2018 16:51,-0.6710425
4/6/2018 16:54,-0.6912302
4/6/2018 16:57,-0.7116274
4/6/2018 17:00,-0.7347369
4/6/2018 17:03,-0.76799357
4/6/2018 17:06,-0.8003546
4/6/2018 17:09,-0.8153325
4/6/2018 17:12,-0.8469611
4/6/2018 17:15,-0.8610137
4/6/2018 17:18,-0.87749463
4/6/2018 17:21,-0.89930725
4/6/2018 17:24,-0.9156103
4/6/2018 17:27,-0.9428919
4/6/2018 17:30,-0.9733929
4/6/2018 17:33,-0.99287045
4/6/2018 17:36,-1.0061294
4/6/2018 17:39,-1.024577
4/6/2018 17:42,-1.0235131
4/6/2018 17:45,-1.023404
4/6/2018 17:48,-1.0383751
4/6/2018 17:51,-1.0250233
4/6/2018 17:54,-1.0337913
4/6/2018 17:57,-1.0437624
4/6/2018 18:00,-1.0541312
5/6/2018 6:00,-1.1958406
5/6/2018 6:03,-1.2031369
5/6/2018 6:06,-1.1875829
5/6/2018 6:09,-1.1867397
5/6/2018 6:12,-1.186934
5/6/2018 6:15,-1.1744666
5/6/2018 6:18,-1.1654396
5/6/2018 6:21,-1.1446726
5/6/2018 6:24,-1.1244239
5/6/2018 6:27,-1.1061323
5/6/2018 6:30,-1.0978949
5/6/2018 6:33,-1.0872211
5/6/2018 6:36,-1.0704085
5/6/2018 6:39,-1.0561402
5/6/2018 6:42,-1.04498
5/6/2018 6:45,-1.0314848
5/6/2018 6:48,-1.00964
5/6/2018 6:51,-1.0045428
5/6/2018 6:54,-0.8146628
5/6/2018 6:57,-1.0302417
5/6/2018 7:00,-0.9712655
5/6/2018 7:03,-0.8315278
5/6/2018 7:06,-0.4381512
5/6/2018 7:09,-0.32673696
5/6/2018 7:12,-0.6958136
5/6/2018 7:15,-0.6050015
5/6/2018 7:18,-0.23580779
5/6/2018 7:21,-0.3182147
5/6/2018 7:24,-0.28622404
5/6/2018 7:27,-0.16434188
5/6/2018 7:30,-0.13987167
5/6/2018 7:33,-0.06613179
5/6/2018 7:36,-0.023926219
5/6/2018 7:39,0.03757689
5/6/2018 7:42,0.09188495
5/6/2018 7:45,0.14622103
5/6/2018 7:48,0.17268614
5/6/2018 7:51,0.22476287
5/6/2018 7:54,0.2874006
5/6/2018 7:57,0.3369226
5/6/2018 8:00,0.33622786
5/6/2018 8:03,0.27087465
5/6/2018 8:06,0.330471
5/6/2018 8:09,0.35174352
5/6/2018 8:12,0.3188897
5/6/2018 8:15,0.28187978
5/6/2018 8:18,0.37978068
5/6/2018 8:21,0.45104384
5/6/2018 8:24,0.49035648
5/6/2018 8:27,0.56907845
5/6/2018 8:30,0.6808222
5/6/2018 8:33,0.7056085
5/6/2018 8:36,0.73897964
5/6/2018 8:39,0.7835352
5/6/2018 8:42,0.83563787
5/6/2018 8:45,0.90102965
5/6/2018 8:48,0.9286252
5/6/2018 8:51,0.9578498
5/6/2018 8:54,0.9781962
5/6/2018 8:57,1.0080869
5/6/2018 9:00,1.0467815
5/6/2018 9:03,1.092579
5/6/2018 9:06,1.0834538
5/6/2018 9:09,1.1684561
5/6/2018 9:12,1.149636
5/6/2018 9:15,1.1807371
5/6/2018 9:18,1.1979964
5/6/2018 9:21,1.2604307
5/6/2018 9:24,1.3125702
5/6/2018 9:27,1.3962307
5/6/2018 9:30,1.3393612
5/6/2018 9:33,1.3689946
5/6/2018 9:36,1.3864226
5/6/2018 9:39,1.4538627
5/6/2018 9:42,1.5051565
5/6/2018 9:45,1.4609352
5/6/2018 9:48,1.4837686
5/6/2018 9:51,0.15501393
5/6/2018 9:54,1.0000411
5/6/2018 9:57,1.5494883
5/6/2018 10:00,1.5866187
5/6/2018 10:03,1.5813609
5/6/2018 10:06,1.5762141
5/6/2018 10:09,1.5723555
5/6/2018 10:12,1.5771781
5/6/2018 10:15,1.5962017
5/6/2018 10:18,1.5970275
5/6/2018 10:21,1.5909697
5/6/2018 10:24,1.6002078
5/6/2018 10:27,1.6855679
5/6/2018 10:30,0.9662964
5/6/2018 10:33,-0.13884224
5/6/2018 10:36,-0.18185653
5/6/2018 10:39,-0.13988717
5/6/2018 10:42,-0.021093687
5/6/2018 10:45,1.1341276
5/6/2018 10:48,1.6963444
5/6/2018 10:51,1.6999648
5/6/2018 10:54,1.6592011
5/6/2018 10:57,1.7694293
5/6/2018 11:00,1.5813324
5/6/2018 11:03,1.118078
5/6/2018 11:06,0.30683953
5/6/2018 11:09,-0.048434637
5/6/2018 11:12,-0.23403682
5/6/2018 11:15,-0.12961306
5/6/2018 11:18,-0.0003287997
5/6/2018 11:21,0.11668248
5/6/2018 11:24,0.45551607
5/6/2018 11:27,1.2641242
5/6/2018 11:30,1.661713
5/6/2018 11:33,1.7168653
5/6/2018 11:36,1.6825649
5/6/2018 11:39,1.6894553
5/6/2018 11:42,1.6760011
5/6/2018 11:45,1.7003573
5/6/2018 11:48,1.7111235
5/6/2018 11:51,1.7762699
5/6/2018 11:54,1.3023659
5/6/2018 11:57,0.79819894
5/6/2018 12:00,1.1724787
5/6/2018 12:03,1.5002607
5/6/2018 12:06,1.6584998
5/6/2018 12:09,1.8230426
5/6/2018 12:12,1.7943898
5/6/2018 12:15,1.7133291
5/6/2018 12:18,1.236812
5/6/2018 12:21,1.7687805
5/6/2018 12:24,1.7770715
5/6/2018 12:27,1.8182504
5/6/2018 12:30,1.8862772
5/6/2018 12:33,1.5358703
5/6/2018 12:36,1.4699548
5/6/2018 12:39,1.8633219
5/6/2018 12:42,1.7487327
5/6/2018 12:45,1.802739
5/6/2018 12:48,1.8512068
5/6/2018 12:51,1.6618192
5/6/2018 12:54,1.4790243
5/6/2018 12:57,0.80569077
5/6/2018 13:00,1.5494554
5/6/2018 13:03,1.83043
5/6/2018 13:06,1.8548932
5/6/2018 13:09,1.7697918
5/6/2018 13:12,1.3595023
5/6/2018 13:15,1.6315234
5/6/2018 13:18,1.6736648
5/6/2018 13:21,1.6988084
5/6/2018 13:24,1.6728896
5/6/2018 13:27,1.6315374
5/6/2018 13:30,1.5937631
5/6/2018 13:33,0.9620678
5/6/2018 13:36,1.3439534
5/6/2018 13:39,1.3447077
5/6/2018 13:42,1.2362472
5/6/2018 13:45,1.2149017
5/6/2018 13:48,0.9466571
5/6/2018 13:51,1.7599715
5/6/2018 13:54,1.6334398
5/6/2018 13:57,1.6737206
5/6/2018 14:00,1.6766075
5/6/2018 14:03,1.6703795
5/6/2018 14:06,1.6895043
5/6/2018 14:09,1.7055151
5/6/2018 14:12,1.7125515
5/6/2018 14:15,1.7236303
5/6/2018 14:18,1.7374382
5/6/2018 14:21,1.7122409
5/6/2018 14:24,1.7504591
5/6/2018 14:27,1.7664309
5/6/2018 14:30,1.7538521
5/6/2018 14:33,1.7835467
5/6/2018 14:36,1.7681351
5/6/2018 14:39,1.7296293
5/6/2018 14:42,1.4753182
5/6/2018 14:45,0.19493549
5/6/2018 14:48,0.34424365
5/6/2018 14:51,1.1903315
5/6/2018 14:54,1.4248189
5/6/2018 14:57,0.034700908
5/6/2018 15:00,1.3977224
5/6/2018 15:03,0.21914695
5/6/2018 15:06,0.32526878
5/6/2018 15:09,0.711211
5/6/2018 15:12,0.54729956
5/6/2018 15:15,0.5552838
5/6/2018 15:18,0.5663294
5/6/2018 15:21,-0.041727208
5/6/2018 15:24,0.4403355
5/6/2018 15:27,0.47897342
5/6/2018 15:30,0.7381473
5/6/2018 15:33,0.2395402
5/6/2018 15:36,0.44545493
5/6/2018 15:39,-0.38953656
5/6/2018 15:42,-0.055179857
5/6/2018 15:45,-0.27340707
5/6/2018 15:48,-0.2963697
5/6/2018 15:51,-0.26776507
5/6/2018 15:54,-0.1212404
5/6/2018 15:57,-0.15005769
5/6/2018 16:00,-0.25697622
5/6/2018 16:03,0.11992351
5/6/2018 16:06,0.2007433
5/6/2018 16:09,0.29383227
5/6/2018 16:12,0.27831933
5/6/2018 16:15,0.19381116
5/6/2018 16:18,0.50756675
5/6/2018 16:21,0.7293113
5/6/2018 16:24,0.6416995
5/6/2018 16:27,-0.667693
5/6/2018 16:30,-0.66758937
5/6/2018 16:33,-0.6172691
5/6/2018 16:36,-0.5476738
5/6/2018 16:39,-0.5469212
5/6/2018 16:42,-0.56933624
5/6/2018 16:45,-0.55789316
5/6/2018 16:48,-0.574279
5/6/2018 16:51,-0.5416314
5/6/2018 16:54,-0.59025735
5/6/2018 16:57,-0.56691176
5/6/2018 17:00,-0.59706265
5/6/2018 17:03,-0.6631646
5/6/2018 17:06,-0.6631722
5/6/2018 17:09,-0.7334828
5/6/2018 17:12,-0.8158383
5/6/2018 17:15,-0.81022686
5/6/2018 17:18,-0.8519268
5/6/2018 17:21,-0.769583
5/6/2018 17:24,-0.8545622
5/6/2018 17:27,-0.8946454
5/6/2018 17:30,-0.94712716
5/6/2018 17:33,-0.8606301
5/6/2018 17:36,-0.89522326
5/6/2018 17:39,-0.9264442
5/6/2018 17:42,-0.9396055
5/6/2018 17:45,-0.9643057
5/6/2018 17:48,-0.96374726
5/6/2018 17:51,-0.97969216
5/6/2018 17:54,-0.9906723
5/6/2018 17:57,-1.0089581
5/6/2018 18:00,-1.039403
6/6/2018 6:00,-1.2056129
6/6/2018 6:03,-1.1909062
6/6/2018 6:06,-1.1728244
6/6/2018 6:09,-1.1662445
6/6/2018 6:12,-1.1599567
6/6/2018 6:15,-1.1458814
6/6/2018 6:18,-1.1317502
6/6/2018 6:21,-1.1196554
6/6/2018 6:24,-1.1189281
6/6/2018 6:27,-1.102409
6/6/2018 6:30,-1.0911282
6/6/2018 6:33,-1.0826024
6/6/2018 6:36,-1.0696701
6/6/2018 6:39,-1.0579852
6/6/2018 6:42,-1.052623
6/6/2018 6:45,-1.0272135
6/6/2018 6:48,-1.0195196
6/6/2018 6:51,-1.0133622
6/6/2018 6:54,-0.9745329
6/6/2018 6:57,-0.96931547
6/6/2018 7:00,-0.9404581
6/6/2018 7:03,-0.91715676
6/6/2018 7:06,-0.89766103
6/6/2018 7:09,-0.87135345
6/6/2018 7:12,-0.83736384
6/6/2018 7:15,-0.81357604
6/6/2018 7:18,-0.7671756
6/6/2018 7:21,-0.7286425
6/6/2018 7:24,-0.68303823
6/6/2018 7:27,-0.64103216
6/6/2018 7:30,-0.57273346
6/6/2018 7:33,-0.48446774
6/6/2018 7:36,-0.39642587
6/6/2018 7:39,-0.30610487
6/6/2018 7:42,-0.2897292
6/6/2018 7:45,-0.21475081
6/6/2018 7:48,-0.13390864
6/6/2018 7:51,-0.058240794
6/6/2018 7:54,-0.07272091
6/6/2018 7:57,-0.07781001
6/6/2018 8:00,-0.038752876
6/6/2018 8:03,0.014249483
6/6/2018 8:06,0.08948509
6/6/2018 8:09,0.15041415
6/6/2018 8:12,0.14053343
6/6/2018 8:15,0.08382384
6/6/2018 8:18,0.15705432
6/6/2018 8:21,0.2714904
6/6/2018 8:24,0.3406557
6/6/2018 8:27,0.4677091
6/6/2018 8:30,0.43240583
6/6/2018 8:33,0.3855554
6/6/2018 8:36,0.46200588
6/6/2018 8:39,0.39344487
6/6/2018 8:42,0.7063524
6/6/2018 8:45,0.89171886
6/6/2018 8:48,0.9294353
6/6/2018 8:51,0.94253874
6/6/2018 8:54,0.99672383
6/6/2018 8:57,1.0365359
6/6/2018 9:00,1.0740829
6/6/2018 9:03,0.77818096
6/6/2018 9:06,1.1600612
6/6/2018 9:09,-0.1270224
6/6/2018 9:12,-0.021234026
6/6/2018 9:15,0.79932827
6/6/2018 9:18,-0.032989405
6/6/2018 9:21,-0.0024583843
6/6/2018 9:24,0.4517292
6/6/2018 9:27,0.11952499
6/6/2018 9:30,1.3285972
6/6/2018 9:33,1.2232223
6/6/2018 9:36,1.5090456
6/6/2018 9:39,1.5801891
6/6/2018 9:42,1.5992632
6/6/2018 9:45,1.5790672
6/6/2018 9:48,1.238378
6/6/2018 9:51,1.0310041
6/6/2018 9:54,1.5639547
6/6/2018 9:57,1.6264527
6/6/2018 10:00,1.6169405
6/6/2018 10:03,1.5728492
6/6/2018 10:06,1.271372
6/6/2018 10:09,0.5605871
6/6/2018 10:12,1.0678397
6/6/2018 10:15,1.5889564
6/6/2018 10:18,1.1407725
6/6/2018 10:21,0.54464936
6/6/2018 10:24,-0.040446512
